id	cleaned_text	HS	TR	AG
8747	first goes to bitch ass panelled fuck you messy mf ass bitch i literally was on a call with her and her dumb ass twisted my words and ran to tattle on me to arid like it legit made her pussy wet to go and talk shit at me so fuck u ill come beat up ass that why u stole a listers	1	1	1
7637	same we really are soulmates... dumb a but sulfates nonetheless  upside-down face  upside-down face  upside-down face  upside-down face  upside-down face  upside-down face  upside-down face  upside-down face  upside-down face  upside-down face  upside-down face  upside-down face  upside-down face  upside-down face 	0	0	0
6452	user you're the exception , you weren't a rude lie cunt like some hoes i	1	1	0
5055	pro tip shut the fuck up when you're in my presence	1	1	1
8010	not about any girl who tries to pursue a guy who has a girlfriend sank	0	0	0
8786	important appeal from go police for information re attempted rape of young woman at green lane patricroft at 11.30…	0	0	0
2917	user someone tell this immigrant non citizen who cant vote that micelle mama is no longer lotus and was never her lotus then deport her racists behind back to the congo so she can there	1	0	1
3018	the adult group grannies respond express their rejection of the immoral separation of children from their parents i	0	0	0
1745	more rapes in halifax by muslin migrants as rape culture invades our high-trust society	1	0	1
5295	when you go to park all by yourself then some bitch fuck decides they wan park right next to you i	1	1	0
594	taking in so america immigrants does not help these poor people of our country inside owsley  america poorest white county user	0	0	0
2212	so he created pollution to protest pollution...	0	0	0
5334	user the women act like they don't have options yet dick is all over when women realize there is excess men is when they stop putting up trash	1	0	0
922	ukrainian labor migrants in poland transfer home record sum over three months	0	0	0
4912	nights think bitches supposed to suck their lie ass dick and not give a bitch head too like that's not how it works whore	1	0	1
8685	user user says the woman who votes for rape enabling criminal and supports killing babies	0	0	0
7423	user oh haiiiiiii i	0	0	0
7219	pro tip stop waiting for me to care it's not gonna to happen	0	0	0
8438	why did this picture just call me a useless fully sank bitch	0	0	0
4166	marc gas volunteering aboard migrant rescue boat	0	0	0
1242	because it plays a key role in helping immigrants gain language skills and become economically successful from out friends at chico city literacy coalition's (cclc).	0	0	0
8876	user user what have how many followers i have anything to do with this u dumb beach just be quiet and stay in the kitchen i only use twitter for news	0	0	0
4082	yessssssssss i my former immigrant self full blooded bosnia came here from germany wants one	0	0	0
1677	ism a couple days late but you should read this story from user on the real estate business of immigrant detention centers	0	0	0
8996	user it means sank bastard u dumb bitch	1	1	0
6743	that is very true any good psychologist will tell you the same thing rape is rape by a more powerful assailant	0	0	0
6654	if you voted yes ya moms a hoe	0	0	0
7679	friend ism getting married me	0	0	0
2047	user ism running to help flip the nays senate blue if elected it'll be the first india america to ever serve in the new york legislature i hope you'll share my immigrant story	0	0	0
2123	now again in office organ starts his next 4 years with a complete majority in vulgarian parliament the fighter against refugees and sorts says the liberal rope is past now he want to establish an european christian political reformation	0	0	0
4357	bloody immigrants like up say you must abide the law of the country should be put in prison until the immigrant pays the fine	1	0	0
8769	user user user user user user user user user user user user user user user user user user user user	0	0	0
7659	it user  face with tears of joy  face with tears of joy  face with tears of joy 	0	0	0
599	the noise on here is deafening tales of colonialism causing refugees etch noisette root of the crisis is the sovereign debt crisis not dissimilar to 1932. this is what's causing the collapse and we've been tracking it daily here since 2011.	0	0	0
7795	when you find your ex on tinder	0	0	0
6841	(toronto sun) #woman who accused of rape wants case dropped   a woman who said the	0	0	0
3116	user turkey forget it you cant even keep your word when you agree to take migrants back never mind the responsibility of the e shame	0	0	0
3481	donate trump ice and immigrant detention centers are the real pizzagate. stories of sexual abuse will continue to surface	0	0	0
8848	user user indeed a woman who was raped ... and who was distraught that a man made a joke about that rape ...	0	0	0
1832	trump was right police first held refugee boy's 18, arrested at over over bucket bomb ... via user	1	1	0
2421	new economic contributions of immigrants in the united states from countries targeted in travel bank scouts hears arguments this wednesday user user user user user user user user	0	0	0
7902	instead of getting offended and yelling not all men when women say men are trash maybe take a second to ponder why women think this way	0	0	0
9048	don't you realize your only making my cock harder with your constant whining you stupid little bitch god your pussy feels so tight when i choke you i think i might just fill your pussy up right now so you never forget about this day	1	1	0
5557	snapshot finally has an accurate filter for these bitches.... the goddamn devil	1	0	0
4553	italic people love saving 500.000 illegal refugees stay in italic saving says they should prepare their suitcases to leave otherwise the have to leave without.he also will stop the egos to rescue refugees we will see what will happen	1	0	1
6915	sitting on steps is always massive turn on for those watching good girl	0	0	0
7038	user have this is a really solid point thanks for supporting	0	0	0
6920	user user to follow lord ramps teachings is more important than his temple to start with you may how	0	0	0
6600	user stupid slag	0	0	0
1395	this might be a great fit for you senior immigration specialist (non-immigrant) - no	0	0	0
8435	we a year ago i was chilling we a nasty coke head looking sank  face with medical mask  face with medical mask  face with medical mask  face with medical mask  face with medical mask  bitch you nasty	0	0	0
8846	user user always believe women alleging rape coughunless the per is someone we like then forget it cough	0	0	0
